date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:28:25	5397/5397	---M--	200	added ('OK')	image/png	etag:%22635bd3fb-1515%22	https://iteck-html.themescamp.com/assets/img/about/intg3.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/img/about/intg3.png	(from https://iteck-html.themescamp.com/home-app-landing.html)
09:28:25	4809/4809	---M--	200	added ('OK')	image/png	etag:%22635bd3fb-12c9%22	https://iteck-html.themescamp.com/assets/img/about/intg2.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/img/about/intg2.png	(from https://iteck-html.themescamp.com/home-app-landing.html)
09:28:26	28748/28748	---M--	200	added ('OK')	image/png	etag:%22635bd3fb-704c%22	https://iteck-html.themescamp.com/assets/img/about/intg_back.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/img/about/intg_back.png	(from https://iteck-html.themescamp.com/home-app-landing.html)
09:28:27	517438/517438	---M--	200	added ('OK')	image/png	etag:%22635bd3fc-7e53e%22	https://iteck-html.themescamp.com/assets/img/screenshots/2.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/img/screenshots/2.png	(from https://iteck-html.themescamp.com/home-app-landing.html)
09:28:28	498479/498479	---M--	200	added ('OK')	image/png	etag:%22635bd3fc-79b2f%22	https://iteck-html.themescamp.com/assets/img/screenshots/1.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/img/screenshots/1.png	(from https://iteck-html.themescamp.com/home-app-landing.html)
09:28:28	91465/91465	---M--	200	added ('OK')	image/png	etag:%22635bd3fc-16549%22	https://iteck-html.themescamp.com/assets/img/screenshots/4.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/img/screenshots/4.png	(from https://iteck-html.themescamp.com/home-app-landing.html)
09:28:29	134065/134065	---M--	200	added ('OK')	image/png	etag:%22635bd3fc-20bb1%22	https://iteck-html.themescamp.com/assets/img/screenshots/5.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/img/screenshots/5.png	(from https://iteck-html.themescamp.com/home-app-landing.html)
09:28:29	222811/222811	---M--	200	added ('OK')	image/png	etag:%22635bd3fc-3665b%22	https://iteck-html.themescamp.com/assets/img/screenshots/hand.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/img/screenshots/hand.png	(from https://iteck-html.themescamp.com/home-app-landing.html)
09:28:29	3870/3870	---M--	200	added ('OK')	image/png	etag:%22635bd3fc-f1e%22	https://iteck-html.themescamp.com/assets/img/icons/testi_s4_ic1.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/img/icons/testi_s4_ic1.png	(from https://iteck-html.themescamp.com/home-app-landing.html)
09:28:30	6162/6162	---M--	200	added ('OK')	image/png	etag:%22635bd3fc-1812%22	https://iteck-html.themescamp.com/assets/img/icons/testi_s4_ic2.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/img/icons/testi_s4_ic2.png	(from https://iteck-html.themescamp.com/home-app-landing.html)
09:28:30	1324355/1324355	---M--	200	added ('OK')	image/jpeg	etag:%22635bd3fc-143543%22	https://iteck-html.themescamp.com/assets/img/screenshots/3.jpg	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/img/screenshots/3.jpg	(from https://iteck-html.themescamp.com/home-app-landing.html)
09:28:30	2390/2390	---M--	200	added ('OK')	image/png	etag:%22635bd3fc-956%22	https://iteck-html.themescamp.com/assets/img/testimonials/user4.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/img/testimonials/user4.png	(from https://iteck-html.themescamp.com/home-app-landing.html)
09:28:30	4143/4143	---M--	200	added ('OK')	image/png	etag:%22635bd3fc-102f%22	https://iteck-html.themescamp.com/assets/img/testimonials/user5.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/img/testimonials/user5.png	(from https://iteck-html.themescamp.com/home-app-landing.html)
09:28:31	3518/3518	---M--	200	added ('OK')	image/png	etag:%22635bd3fc-dbe%22	https://iteck-html.themescamp.com/assets/img/testimonials/user6.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/img/testimonials/user6.png	(from https://iteck-html.themescamp.com/home-app-landing.html)
09:28:31	51469/51469	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22635bd3fb-c90d%22	https://iteck-html.themescamp.com/assets/img/contact_globe.svg	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/img/contact_globe.svg	(from https://iteck-html.themescamp.com/home-app-landing.html)
09:28:31	1358/1358	---M--	200	added ('OK')	image/png	etag:%22635bd3fc-54e%22	https://iteck-html.themescamp.com/assets/img/icons/price_s4_1.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/img/icons/price_s4_1.png	(from https://iteck-html.themescamp.com/home-app-landing.html)
09:28:32	2443/2443	---M--	200	added ('OK')	image/png	etag:%22635bd3fc-98b%22	https://iteck-html.themescamp.com/assets/img/icons/price_s4_2.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/img/icons/price_s4_2.png	(from https://iteck-html.themescamp.com/home-app-landing.html)
09:28:32	5855/5855	---M--	200	added ('OK')	image/png	etag:%22635bd3fc-16df%22	https://iteck-html.themescamp.com/assets/img/lang.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/img/lang.png	(from https://iteck-html.themescamp.com/home-app-landing.html)
09:28:32	9107/9107	---M--	200	added ('OK')	image/png	etag:%22635bd3fb-2393%22	https://iteck-html.themescamp.com/assets/img/footer/footer_4_wave.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/img/footer/footer_4_wave.png	(from https://iteck-html.themescamp.com/home-app-landing.html)
09:28:33	30801/30801	---MCZ	200	added ('OK')	text/css	etag:W/%22635bd3fb-7851%22	https://iteck-html.themescamp.com/assets/css/lib/jquery-ui.min.css	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/css/lib/jquery-ui.min.css	(from https://iteck-html.themescamp.com/home-data-analysis.html)
09:28:33	10289/10289	---M--	200	added ('OK')	image/png	etag:%22635bd3fc-2831%22	https://iteck-html.themescamp.com/assets/img/logo_home8.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/img/logo_home8.png	(from https://iteck-html.themescamp.com/home-data-analysis.html)
09:28:33	65418/65418	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22635bd3fb-ff8a%22	https://iteck-html.themescamp.com/assets/img/header/3d_vector_head8.svg	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/img/header/3d_vector_head8.svg	(from https://iteck-html.themescamp.com/home-data-analysis.html)
09:28:34	7350/7350	---M--	200	added ('OK')	image/png	etag:%22635bd3fc-1cb6%22	https://iteck-html.themescamp.com/assets/img/icons/serv_icons/25.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/img/icons/serv_icons/25.png	(from https://iteck-html.themescamp.com/home-data-analysis.html)
09:28:34	9089/9089	---M--	200	added ('OK')	image/png	etag:%22635bd3fc-2381%22	https://iteck-html.themescamp.com/assets/img/icons/serv_icons/26.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/img/icons/serv_icons/26.png	(from https://iteck-html.themescamp.com/home-data-analysis.html)
09:28:34	10409/10409	---M--	200	added ('OK')	image/png	etag:%22635bd3fc-28a9%22	https://iteck-html.themescamp.com/assets/img/icons/serv_icons/27.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/img/icons/serv_icons/27.png	(from https://iteck-html.themescamp.com/home-data-analysis.html)
09:28:35	7740/7740	---M--	200	added ('OK')	image/png	etag:%22635bd3fc-1e3c%22	https://iteck-html.themescamp.com/assets/img/icons/serv_icons/28.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/img/icons/serv_icons/28.png	(from https://iteck-html.themescamp.com/home-data-analysis.html)
09:28:35	8965/8965	---M--	200	added ('OK')	image/png	etag:%22635bd3fc-2305%22	https://iteck-html.themescamp.com/assets/img/icons/serv_icons/29.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/img/icons/serv_icons/29.png	(from https://iteck-html.themescamp.com/home-data-analysis.html)
09:28:36	122669/122669	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22635bd3fb-1df2d%22	https://iteck-html.themescamp.com/assets/img/about/3d_vector2.svg	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/img/about/3d_vector2.svg	(from https://iteck-html.themescamp.com/home-data-analysis.html)
09:28:36	488/488	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22635bd3fb-1e8%22	https://iteck-html.themescamp.com/assets/img/about/icon3.svg	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/img/about/icon3.svg	(from https://iteck-html.themescamp.com/home-data-analysis.html)
09:28:36	15386/15386	---M--	200	added ('OK')	image/png	etag:%22635bd3fc-3c1a%22	https://iteck-html.themescamp.com/assets/img/testimonials/user7.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/img/testimonials/user7.png	(from https://iteck-html.themescamp.com/home-data-analysis.html)
09:28:37	6985/6985	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22635bd3fb-1b49%22	https://iteck-html.themescamp.com/assets/img/about/signature.svg	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/img/about/signature.svg	(from https://iteck-html.themescamp.com/home-data-analysis.html)
09:28:37	922/922	---M--	200	added ('OK')	image/png	etag:%22635bd3fc-39a%22	https://iteck-html.themescamp.com/assets/img/logo_home8_icon.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/img/logo_home8_icon.png	(from https://iteck-html.themescamp.com/home-data-analysis.html)
09:28:38	2535/2535	---M--	200	added ('OK')	image/png	etag:%22635bd3fc-9e7%22	https://iteck-html.themescamp.com/assets/img/icons/numbers/1.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/img/icons/numbers/1.png	(from https://iteck-html.themescamp.com/home-data-analysis.html)
09:28:38	3431/3431	---M--	200	added ('OK')	image/png	etag:%22635bd3fc-d67%22	https://iteck-html.themescamp.com/assets/img/icons/numbers/2.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/img/icons/numbers/2.png	(from https://iteck-html.themescamp.com/home-data-analysis.html)
09:28:39	3787/3787	---M--	200	added ('OK')	image/png	etag:%22635bd3fc-ecb%22	https://iteck-html.themescamp.com/assets/img/icons/numbers/3.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/img/icons/numbers/3.png	(from https://iteck-html.themescamp.com/home-data-analysis.html)
09:28:39	6119/6119	---M--	200	added ('OK')	image/png	etag:%22635bd3fc-17e7%22	https://iteck-html.themescamp.com/assets/img/icons/numbers/4.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/img/icons/numbers/4.png	(from https://iteck-html.themescamp.com/home-data-analysis.html)
09:28:39	2592/2592	---M--	200	added ('OK')	image/png	etag:%22635bd3fc-a20%22	https://iteck-html.themescamp.com/assets/img/icons/numbers/5.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/img/icons/numbers/5.png	(from https://iteck-html.themescamp.com/home-data-analysis.html)
09:28:40	8321/8321	---M--	200	added ('OK')	image/png	etag:%22635bd3fc-2081%22	https://iteck-html.themescamp.com/assets/img/icons/numbers/6.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/img/icons/numbers/6.png	(from https://iteck-html.themescamp.com/home-data-analysis.html)
09:28:40	30602/30602	---M--	200	added ('OK')	image/png	etag:%22635bd3fc-778a%22	https://iteck-html.themescamp.com/assets/img/num8_circle.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/img/num8_circle.png	(from https://iteck-html.themescamp.com/home-data-analysis.html)
09:28:40	874/874	---M--	200	added ('OK')	image/png	etag:%22635bd3fc-36a%22	https://iteck-html.themescamp.com/assets/img/icons/numbers/8.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/img/icons/numbers/8.png	(from https://iteck-html.themescamp.com/home-data-analysis.html)
09:28:41	796/796	---M--	200	added ('OK')	image/png	etag:%22635bd3fc-31c%22	https://iteck-html.themescamp.com/assets/img/icons/numbers/9.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/img/icons/numbers/9.png	(from https://iteck-html.themescamp.com/home-data-analysis.html)
09:28:41	899/899	---M--	200	added ('OK')	image/png	etag:%22635bd3fc-383%22	https://iteck-html.themescamp.com/assets/img/icons/numbers/10.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/img/icons/numbers/10.png	(from https://iteck-html.themescamp.com/home-data-analysis.html)
09:28:41	879/879	---M--	200	added ('OK')	image/png	etag:%22635bd3fc-36f%22	https://iteck-html.themescamp.com/assets/img/icons/numbers/11.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/img/icons/numbers/11.png	(from https://iteck-html.themescamp.com/home-data-analysis.html)
09:28:42	4273/4273	---M--	200	added ('OK')	image/png	etag:%22635bd3fc-10b1%22	https://iteck-html.themescamp.com/assets/img/icons/numbers/7.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/img/icons/numbers/7.png	(from https://iteck-html.themescamp.com/home-data-analysis.html)
09:28:43	161333/161333	---M--	200	added ('OK')	image/jpeg	etag:%22635bd3fc-27635%22	https://iteck-html.themescamp.com/assets/img/projects/11.jpg	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/img/projects/11.jpg	(from https://iteck-html.themescamp.com/home-data-analysis.html)
09:28:43	17719/17719	---M--	200	added ('OK')	image/png	etag:%22635bd3fb-4537%22	https://iteck-html.themescamp.com/assets/img/about/about7_chart.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/img/about/about7_chart.png	(from https://iteck-html.themescamp.com/home-data-analysis.html)
09:28:43	2960/2960	---M--	200	added ('OK')	image/png	etag:%22635bd3fc-b90%22	https://iteck-html.themescamp.com/assets/img/logos/22.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/img/logos/22.png	(from https://iteck-html.themescamp.com/home-data-analysis.html)
09:28:44	103523/103523	---M--	200	added ('OK')	image/png	etag:%22635bd3fc-19463%22	https://iteck-html.themescamp.com/assets/img/projects/6.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/img/projects/6.png	(from https://iteck-html.themescamp.com/home-data-analysis.html)
09:28:44	82761/82761	---M--	200	added ('OK')	image/png	etag:%22635bd3fc-14349%22	https://iteck-html.themescamp.com/assets/img/projects/4.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/img/projects/4.png	(from https://iteck-html.themescamp.com/home-data-analysis.html)
09:28:46	2746/2746	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22635bd3fc-aba%22	https://iteck-html.themescamp.com/assets/img/icons/ch7.svg	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/img/icons/ch7.svg	(from https://iteck-html.themescamp.com/home-data-analysis.html)
09:28:46	6822/6822	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22635bd3fc-1aa6%22	https://iteck-html.themescamp.com/assets/img/icons/ch8.svg	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/img/icons/ch8.svg	(from https://iteck-html.themescamp.com/home-data-analysis.html)
09:28:47	121344/121344	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22635bd3fb-1da00%22	https://iteck-html.themescamp.com/assets/img/choose_us/3d_vector1.svg	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/img/choose_us/3d_vector1.svg	(from https://iteck-html.themescamp.com/home-data-analysis.html)
09:28:47	1466/1466	---M--	200	added ('OK')	image/png	etag:%22635bd3fc-5ba%22	https://iteck-html.themescamp.com/assets/img/icons/qout8.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/img/icons/qout8.png	(from https://iteck-html.themescamp.com/home-data-analysis.html)
09:28:47	12347/12347	---M--	200	added ('OK')	image/png	etag:%22635bd3fc-303b%22	https://iteck-html.themescamp.com/assets/img/testimonials/user8.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/img/testimonials/user8.png	(from https://iteck-html.themescamp.com/home-data-analysis.html)
09:28:48	12062/12062	---M--	200	added ('OK')	image/png	etag:%22635bd3fc-2f1e%22	https://iteck-html.themescamp.com/assets/img/testimonials/user9.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/img/testimonials/user9.png	(from https://iteck-html.themescamp.com/home-data-analysis.html)
09:28:49	102453/102453	---M--	200	added ('OK')	image/jpeg	etag:%22635bd3fb-19035%22	https://iteck-html.themescamp.com/assets/img/blog/18.jpg	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/img/blog/18.jpg	(from https://iteck-html.themescamp.com/home-data-analysis.html)
09:28:49	42730/42730	---M--	200	added ('OK')	image/jpeg	etag:%22635bd3fb-a6ea%22	https://iteck-html.themescamp.com/assets/img/blog/19.jpg	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/img/blog/19.jpg	(from https://iteck-html.themescamp.com/home-data-analysis.html)
